original,Gaussian_blur_2.0,Gaussian_blur_4.0,Entropy_2_64,Entropy_2_128,Entropy_2_256,class
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0,0,0,0,0,'class 2'
0,0.00001,0.013122,0,0,0,'class 2'
0,0.000111,0.022917,0,0,0,'class 2'
0,0.00072,0.042547,0,0,0,'class 2'
0,0.005686,0.066274,0.276195,0.276195,0.276195,'class 2'
0,0.01616,0.080984,0.453716,0.453716,0.453716,'class 2'
0,0.016031,0.075563,0.453716,0.453716,0.453716,'class 2'
0,0.005493,0.054781,0.276195,0.276195,0.276195,'class 2'
0,0.000492,0.03502,0,0,0,'class 2'
0,0.000014,0.028013,0,0,0,'class 2'
0,0.0006,0.035185,0,0,0,'class 2'
0,0.00002,0.019268,0,0,0,'class 2'
0,0.000002,0.014756,0,0,0,'class 2'
0,0.000012,0.019119,0,0,0,'class 2'
0,0.000113,0.0268,0,0,0,'class 2'
0,0.000323,0.031274,0,0,0,'class 2'
0,0.000321,0.028009,0,0,0,'class 2'
0,0.00011,0.019016,0,0,0,'class 2'
0,0.00001,0.010902,0,0,0,'class 2'
0,0.000001,0.009403,0,0,0,'class 2'
0,0.000221,0.020076,0,0,0,'class 2'
0,0.000212,0.030576,0,0,0,'class 2'
0,0.000331,0.031974,0,0,0,'class 2'
0,0.000322,0.029088,0,0,0,'class 2'
0,0.000112,0.020896,0,0,0,'class 2'
0,0.00001,0.011429,0,0,0,'class 2'
0,0,0.005176,0,0,0,'class 2'
0,0,0.004453,0,0,0,'class 2'
0,0.000101,0.012423,0,0,0,'class 2'
0,0.005103,0.034563,0.276195,0.276195,0.276195,'class 2'
0,0.015948,0.066198,0.453716,0.453716,0.453716,'class 2'
0,0.005484,0.044012,0.276195,0.276195,0.276195,'class 2'
0,0.00049,0.022231,0,0,0,'class 2'
0,0.00001,0.008742,0,0,0,'class 2'
0,0,0.004102,0,0,0,'class 2'
0,0.00001,0.007005,0,0,0,'class 2'
0,0.00049,0.018509,0,0,0,'class 2'
0,0.005482,0.037468,0.276195,0.276195,0.276195,'class 2'
0,0.015929,0.054401,0.453716,0.453716,0.453716,'class 2'
0,0.015938,0.057795,0.453716,0.453716,0.453716,'class 2'
0,0.005583,0.047789,0.276195,0.276195,0.276195,'class 2'
0,0.000719,0.035352,0,0,0,'class 2'
0,0.000211,0.028694,0,0,0,'class 2'
0,0.00024,0.027419,0,0,0,'class 2'
0,0.000203,0.027705,0,0,0,'class 2'
0,0.00024,0.029905,0,0,0,'class 2'
0,0.000592,0.04328,0,0,0,'class 2'
0,0.057358,0.088796,0.453716,0.453716,0.453716,'class 2'
0,0.005204,0.047313,0.276195,0.276195,0.276195,'class 2'
0,0.000112,0.020646,0,0,0,'class 2'
0,0.000001,0.008551,0,0,0,'class 2'
0,0,0.005361,0,0,0,'class 2'
0,0.00001,0.007871,0,0,0,'class 2'
0,0.00011,0.014208,0,0,0,'class 2'
0,0.00032,0.02016,0,0,0,'class 2'
0,0.00032,0.020982,0,0,0,'class 2'
0,0.000111,0.016545,0,0,0,'class 2'
0,0.000011,0.011061,0,0,0,'class 2'
0,0.000001,0.007784,0,0,0,'class 2'
0,0.000001,0.00676,0,0,0,'class 2'
0,0.000001,0.006987,0,0,0,'class 2'
0,0.000001,0.009653,0,0,0,'class 2'
0,0.00002,0.021635,0,0,0,'class 2'
0,0.000695,0.059291,0,0,0,'class 2'
0,0.01625,0.086925,0.453716,0.453716,0.453716,'class 2'
0,0.000921,0.046914,0,0,0,'class 2'
0,0.000113,0.024521,0,0,0,'class 2'
0,0.000011,0.012521,0,0,0,'class 2'
0,0,0.006654,0,0,0,'class 2'
0,0,0.005093,0,0,0,'class 2'
0,0.000001,0.00544,0,0,0,'class 2'
0,0.000001,0.005286,0,0,0,'class 2'
0,0,0.003986,0,0,0,'class 2'
0,0,0.002452,0,0,0,'class 2'
0,0,0.001508,0,0,0,'class 2'
0,0,0.001213,0,0,0,'class 2'
0,0,0.001609,0,0,0,'class 2'
0,0,0.004449,0,0,0,'class 2'
0,0.000101,0.016535,0,0,0,'class 2'
0,0.005024,0.054068,0.276195,0.276195,0.276195,'class 2'
0,0.062464,0.15224,0.591673,0.591673,0.591673,'class 2'
0,0.016251,0.102405,0.453716,0.453716,0.453716,'class 2'
0,0.005544,0.066283,0.276195,0.276195,0.276195,'class 2'
0,0.000682,0.037971,0,0,0,'class 2'
0,0.000029,0.01763,0,0,0,'class 2'
0,0,0.00663,0,0,0,'class 2'
0,0,0.002444,0,0,0,'class 2'
0,0,0.001201,0,0,0,'class 2'
0,0,0.000708,0,0,0,'class 2'
0,0,0.000387,0,0,0,'class 2'
0,0,0.000211,0,0,0,'class 2'
0,0,0.000201,0,0,0,'class 2'
0,0,0.000689,0,0,0,'class 2'
0,0.000001,0.003707,0,0,0,'class 2'
0,0.00022,0.016332,0,0,0,'class 2'
0,0.011029,0.054348,0.276195,0.276195,0.276195,'class 2'
0,0.119346,0.140164,0.453716,0.453716,0.453716,'class 2'
0,0.135995,0.205253,0.722858,0.722858,0.722858,'class 2'
0,0.074319,0.149785,0.548954,0.548954,0.548954,'class 2'
0,0.01502,0.093877,0.548954,0.548954,0.548954,'class 2'
0,0.001063,0.046734,0,0,0,'class 2'
0,0.00002,0.017947,0,0,0,'class 2'
0,0,0.005382,0,0,0,'class 2'
0,0,0.001321,0,0,0,'class 2'
0,0,0.000294,0,0,0,'class 2'
0,0,0.000071,0,0,0,'class 2'
0,0,0.000026,0,0,0,'class 2'
0,0,0.000064,0,0,0,'class 2'
0,0,0.000491,0,0,0,'class 2'
0,0,0.003119,0,0,0,'class 2'
0,0.000102,0.01431,0,0,0,'class 2'
0,0.005233,0.048276,0.276195,0.276195,0.276195,'class 2'
0,0.063736,0.124297,0.453716,0.453716,0.453716,'class 2'
0,0.347304,0.279033,0.722858,0.722858,0.722858,'class 2'
0,0.116218,0.185678,0.548954,0.548954,0.548954,'class 2'
0,0.010656,0.100315,0.276195,0.276195,0.276195,'class 2'
0,0.000322,0.042923,0,0,0,'class 2'
0,0.000011,0.014473,0,0,0,'class 2'
0,0,0.00381,0,0,0,'class 2'
0,0,0.000767,0,0,0,'class 2'
0,0,0.000115,0,0,0,'class 2'
0,0,0.000015,0,0,0,'class 2'
0,0,0.000034,0,0,0,'class 2'
0,0,0.000313,0,0,0,'class 2'
0,0,0.002112,0,0,0,'class 2'
0,0.000011,0.010199,0,0,0,'class 2'
0,0.000681,0.036026,0,0,0,'class 2'
0,0.015029,0.096105,0.591673,0.591673,0.591673,'class 2'
0,0.265649,0.307705,1.023037,1.023037,1.023037,'class 2'
0,0.043015,0.179915,0.722858,0.722858,0.722858,'class 2'
0,0.006404,0.085649,0.276195,0.276195,0.276195,'class 2'
0,0.000501,0.032231,0,0,0,'class 2'
0,0.00001,0.009291,0,0,0,'class 2'
0,0,0.001991,0,0,0,'class 2'
0,0,0.00031,0,0,0,'class 2'
0,0,0.000038,0,0,0,'class 2'
0,0,0.000028,0,0,0,'class 2'
0,0,0.00019,0,0,0,'class 2'
0,0,0.001247,0,0,0,'class 2'
0,0.000001,0.00631,0,0,0,'class 2'
0,0.000239,0.023652,0,0,0,'class 2'
0,0.011509,0.066431,0.276195,0.276195,0.276195,'class 2'
0,0.229359,0.276199,0.722858,0.722858,0.722858,'class 2'
0,0.062453,0.142084,0.548954,0.548954,0.548954,'class 2'
0,0.005214,0.057528,0.276195,0.276195,0.276195,'class 2'
0,0.000102,0.017645,0,0,0,'class 2'
0,0,0.00402,0,0,0,'class 2'
0,0,0.000687,0,0,0,'class 2'
0,0,0.000115,0,0,0,'class 2'
0,0,0.00011,0,0,0,'class 2'
0,0,0.000326,0,0,0,'class 2'
0,0,0.00108,0,0,0,'class 2'
0,0,0.004092,0,0,0,'class 2'
0,0.000101,0.014645,0,0,0,'class 2'
0,0.005013,0.04223,0.276195,0.276195,0.276195,'class 2'
0,0.052448,0.09697,0.276195,0.276195,0.276195,'class 2'
0,0.14133,0.197778,0.722858,0.722858,0.722858,'class 2'
0,0.011857,0.084406,0.276195,0.276195,0.276195,'class 2'
0,0.000232,0.027796,0,0,0,'class 2'
0,0.000001,0.007132,0,0,0,'class 2'
0,0,0.001527,0,0,0,'class 2'
0,0,0.000455,0,0,0,'class 2'
0,0,0.00067,0,0,0,'class 2'
0,0,0.001629,0,0,0,'class 2'
0,0,0.003255,0,0,0,'class 2'
0,0.000001,0.005833,0,0,0,'class 2'
0,0.00001,0.012228,0,0,0,'class 2'
0,0.00049,0.030002,0,0,0,'class 2'
0,0.005513,0.069463,0.276195,0.276195,0.276195,'class 2'
